Order_ID,Order_Date,Customer_ID,Customer_Segment,Gender,Age,Region,Product_Category,Product_Name,Quantity,Unit_Price,Discount,Payment_Method,Sales,Profit
1696,2023-11-27,204,Home Office,Male,41,East,Clothing,Product C,5,2793,0.08,UPI,12847.800000000001,2303.432155985132
1697,2023-11-28,291,Consumer,Female,40,South,Furniture,Product C,3,295,0.15,Cash,752.25,70.10748473350378
1698,2023-11-29,369,Consumer,Male,39,West,Electronics,Product C,3,1188,0.29,Card,2530.44,495.27913632523865
1699,2023-11-30,221,Consumer,Male,19,East,Electronics,Product A,1,1312,0.18,Card,1075.8400000000001,192.72820345822933
1700,2023-12-01,200,Consumer,Male,48,West,Clothing,Product B,3,2478,0.28,Net Banking,5352.48,1322.8597605229286
1701,2023-12-02,332,Corporate,Female,28,West,Electronics,Product B,2,445,0.29,Net Banking,631.9,58.627143163046185
1702,2023-12-03,432,Corporate,Male,45,West,Electronics,Product B,3,2358,0.06,Net Banking,6649.5599999999995,1127.6123514878566
1703,2023-12-04,211,Consumer,Male,63,East,Electronics,Product A,1,4529,0.09,Cash,4121.39,849.1444248846796
1704,2023-12-05,245,Consumer,Female,49,North,Clothing,Product C,1,3549,0.23,Cash,2732.73,321.9063515454199
1705,2023-12-06,233,Consumer,Male,22,East,Furniture,Product B,2,2925,0.26,Net Banking,4329.0,545.1765830464542
1706,2023-12-07,277,Corporate,Female,55,West,Electronics,Product C,1,4277,0.16,Card,3592.68,817.6234353050783
1707,2023-12-08,417,Consumer,Female,27,East,Clothing,Product C,4,2866,0.3,Card,8024.799999999999,1049.9566139770702
1708,2023-12-09,272,Consumer,Male,57,West,Electronics,Product A,5,3399,0.0,Card,16995.0,2973.2169635931937
1709,2023-12-10,481,Consumer,Male,63,North,Clothing,Product A,3,2954,0.09,Cash,8064.42,1837.4589642068167
1710,2023-12-11,448,Home Office,Female,41,South,Electronics,Product C,4,1617,0.19,UPI,5239.08,481.81365098761967
1711,2023-12-12,246,Consumer,Male,52,North,Clothing,Product B,3,854,0.14,Card,2203.32,542.8439769199248
1712,2023-12-13,320,Home Office,Female,61,North,Electronics,Product B,4,2642,0.03,Card,10250.96,1951.68751971769
1713,2023-12-14,413,Home Office,Female,40,South,Furniture,Product A,3,310,0.11,Card,827.7,123.51298524817477
1714,2023-12-15,438,Consumer,Female,34,East,Electronics,Product A,2,289,0.01,Net Banking,572.22,77.92727306658558
1715,2023-12-16,255,Home Office,Male,18,South,Clothing,Product A,1,962,0.19,Cash,779.22,187.69299914600867
1716,2023-12-17,306,Consumer,Female,48,East,Electronics,Product A,1,3372,0.27,Net Banking,2461.56,224.35880129078512
1717,2023-12-18,247,Corporate,Male,48,East,Furniture,Product A,2,2379,0.27,Net Banking,3473.3399999999997,390.18338466667024
1718,2023-12-19,260,Corporate,Male,59,West,Electronics,Product A,4,2704,0.21,UPI,8544.640000000001,953.2276581530042
1719,2023-12-20,225,Corporate,Male,59,West,Clothing,Product A,5,1664,0.14,Net Banking,7155.2,771.3396252584066
1720,2023-12-21,491,Corporate,Male,51,South,Clothing,Product B,4,297,0.15,UPI,1009.8,145.11594361176057
1721,2023-12-22,456,Home Office,Female,26,North,Furniture,Product A,1,492,0.04,Net Banking,472.32,117.0578270914126
1722,2023-12-23,207,Consumer,Male,39,South,Clothing,Product A,5,2039,0.1,Card,9175.5,2089.7875956009307
1723,2023-12-24,312,Consumer,Female,30,East,Electronics,Product B,3,1934,0.06,Cash,5453.88,630.4135183354374
1724,2023-12-25,452,Consumer,Female,42,West,Electronics,Product B,5,2819,0.25,Net Banking,10571.25,1422.6156421824437
1725,2023-12-26,379,Corporate,Male,35,South,Electronics,Product C,4,4947,0.27,UPI,14445.24,2656.4240113847823
1726,2023-12-27,406,Corporate,Female,29,South,Clothing,Product A,2,2396,0.16,Cash,4025.2799999999997,215.07206345489337
1727,2023-12-28,326,Consumer,Female,57,West,Electronics,Product A,3,3666,0.22,UPI,8578.44,1836.0497903630617
1728,2023-12-29,255,Corporate,Male,34,West,Electronics,Product A,4,2106,0.04,Card,8087.04,1827.3444162807573
1729,2023-12-30,413,Consumer,Female,32,West,Electronics,Product A,3,1921,0.18,Net Banking,4725.660000000001,1046.4504663808157
1730,2023-12-31,213,Consumer,Female,59,East,Furniture,Product C,5,3891,0.21,Cash,15369.45,1921.3484293035813
1731,2024-01-01,227,Consumer,Female,32,West,Clothing,Product B,1,2016,0.14,Card,1733.76,246.88725317755393
1732,2024-01-02,277,Consumer,Female,32,North,Clothing,Product B,4,452,0.07,Net Banking,1681.4399999999998,88.23804399637024
1733,2024-01-03,415,Consumer,Male,56,South,Clothing,Product A,2,4427,0.26,Net Banking,6551.96,850.9624689134846
1734,2024-01-04,353,Consumer,Female,30,West,Furniture,Product A,5,3719,0.22,UPI,14504.1,2060.8203348574852
1735,2024-01-05,213,Consumer,Female,34,West,Clothing,Product A,4,2107,0.27,UPI,6152.44,1423.6429839292462
1736,2024-01-06,386,Corporate,Female,49,East,Furniture,Product C,2,2110,0.25,Card,3165.0,724.1441974883376
1737,2024-01-07,206,Consumer,Female,26,East,Furniture,Product C,4,2721,0.3,UPI,7618.799999999999,1853.040062374593
1738,2024-01-08,202,Consumer,Male,57,South,Clothing,Product B,5,4049,0.06,Card,19030.3,4320.277679553626
1739,2024-01-09,310,Corporate,Female,37,North,Electronics,Product A,4,1258,0.03,Card,4881.04,252.05759814894307
1740,2024-01-10,437,Corporate,Male,43,South,Electronics,Product A,3,3738,0.1,Card,10092.6,1799.4315596496324
1741,2024-01-11,438,Corporate,Female,44,West,Clothing,Product A,5,2522,0.04,UPI,12105.6,770.4916193144343
1742,2024-01-12,473,Consumer,Male,38,North,Clothing,Product A,4,386,0.16,Cash,1296.96,135.55677713267718
1743,2024-01-13,493,Home Office,Male,35,North,Furniture,Product C,1,1148,0.19,Card,929.8800000000001,154.0453396984207
1744,2024-01-14,426,Home Office,Male,30,North,Clothing,Product B,4,2490,0.17,Cash,8266.8,1571.7068628022882
1745,2024-01-15,214,Corporate,Male,33,North,Furniture,Product B,3,4559,0.08,Net Banking,12582.84,2276.5680081981327
1746,2024-01-16,391,Home Office,Male,26,South,Clothing,Product C,2,4817,0.27,UPI,7032.82,420.6447334957708
1747,2024-01-17,318,Corporate,Female,29,East,Electronics,Product A,2,4830,0.01,UPI,9563.4,676.3310492482908
1748,2024-01-18,227,Consumer,Female,61,East,Electronics,Product B,2,409,0.1,Cash,736.2,55.7431223360007
1749,2024-01-19,401,Home Office,Female,55,West,Clothing,Product B,1,2293,0.22,Net Banking,1788.54,122.12665388553269
1750,2024-01-20,238,Consumer,Male,36,East,Furniture,Product C,3,3738,0.23,Net Banking,8634.78,739.5420066714958
1751,2024-01-21,472,Home Office,Female,24,East,Electronics,Product A,5,1763,0.12,Card,7757.2,1456.0074989524057
1752,2024-01-22,430,Consumer,Male,52,East,Furniture,Product B,2,225,0.01,UPI,445.5,96.30259907828052
1753,2024-01-23,285,Home Office,Male,35,East,Clothing,Product A,3,374,0.19,Net Banking,908.82,119.74864791530335
1754,2024-01-24,325,Consumer,Female,33,West,Clothing,Product B,4,1534,0.02,Net Banking,6013.28,1133.841835395086
1755,2024-01-25,499,Consumer,Female,56,South,Electronics,Product C,1,521,0.03,Card,505.37,45.48494359118215
1756,2024-01-26,224,Home Office,Male,21,North,Clothing,Product A,3,4350,0.2,Card,10440.0,2554.2089566105565
1757,2024-01-27,344,Consumer,Male,42,East,Electronics,Product C,3,4247,0.09,Cash,11594.31,1391.3114558486625
1758,2024-01-28,212,Consumer,Female,49,South,Furniture,Product B,5,3427,0.1,UPI,15421.5,3379.982298807573
1759,2024-01-29,411,Consumer,Female,57,East,Electronics,Product C,3,2072,0.15,Net Banking,5283.599999999999,1263.1675532849256
1760,2024-01-30,224,Home Office,Female,30,East,Electronics,Product C,5,2267,0.29,Cash,8047.849999999999,1794.2101532252
1761,2024-01-31,267,Home Office,Female,62,North,Furniture,Product C,1,532,0.29,UPI,377.71999999999997,23.95255866795959
1762,2024-02-01,266,Consumer,Male,34,North,Electronics,Product B,1,3191,0.12,Cash,2808.08,505.6269044582719
1763,2024-02-02,432,Consumer,Female,54,North,Electronics,Product A,4,1110,0.08,UPI,4084.8,302.3493036406945
1764,2024-02-03,308,Home Office,Female,23,East,Clothing,Product C,5,4696,0.09,UPI,21366.8,1092.5400399269188
1765,2024-02-04,345,Home Office,Female,36,East,Furniture,Product A,5,1149,0.08,Net Banking,5285.400000000001,319.0092429233378
1766,2024-02-05,310,Consumer,Male,30,East,Electronics,Product B,2,2275,0.16,UPI,3822.0,891.4044457641307
1767,2024-02-06,427,Consumer,Male,43,North,Furniture,Product A,2,2714,0.18,Card,4450.96,1031.2549526864884
1768,2024-02-07,310,Consumer,Male,31,West,Furniture,Product C,4,3531,0.15,Net Banking,12005.4,1142.4924209724663
1769,2024-02-08,233,Corporate,Male,48,South,Electronics,Product C,1,3229,0.12,Card,2841.52,452.9730766149185
1770,2024-02-09,310,Home Office,Female,21,West,Clothing,Product C,2,300,0.06,Cash,564.0,135.92718798359647
1771,2024-02-10,463,Corporate,Male,56,East,Furniture,Product C,3,4846,0.14,Cash,12502.68,1867.1655587274238
1772,2024-02-11,435,Home Office,Female,25,East,Electronics,Product C,1,2600,0.1,UPI,2340.0,301.1944198282147
1773,2024-02-12,282,Home Office,Female,42,West,Furniture,Product C,3,3571,0.16,UPI,8998.92,1319.6892675624106
1774,2024-02-13,241,Home Office,Female,30,East,Clothing,Product B,5,2543,0.2,Card,10172.0,2116.2149453012753
1775,2024-02-14,300,Home Office,Female,49,South,Clothing,Product B,1,552,0.19,Card,447.12,65.03607501165203
1776,2024-02-15,205,Home Office,Male,55,East,Clothing,Product B,4,3155,0.14,Card,10853.2,2242.873866098763
1777,2024-02-16,379,Home Office,Male,55,South,Electronics,Product A,5,1218,0.17,Cash,5054.7,689.1552156962448
1778,2024-02-17,481,Home Office,Male,45,West,Electronics,Product A,5,1379,0.09,Card,6274.45,629.9618967464522
1779,2024-02-18,425,Corporate,Female,47,West,Clothing,Product B,3,3736,0.01,Net Banking,11095.92,1279.299058449806
1780,2024-02-19,428,Consumer,Female,20,East,Electronics,Product A,5,3850,0.19,Net Banking,15592.500000000002,1022.3174744710022
1781,2024-02-20,488,Consumer,Female,45,South,Clothing,Product A,2,2702,0.08,Cash,4971.68,743.1479776073425
1782,2024-02-21,349,Corporate,Female,20,East,Electronics,Product C,1,4019,0.2,Card,3215.2000000000003,256.00124914063736
1783,2024-02-22,476,Corporate,Female,62,North,Clothing,Product C,2,1179,0.22,Card,1839.24,390.48794318621884
1784,2024-02-23,397,Corporate,Male,51,North,Furniture,Product A,3,1176,0.27,UPI,2575.44,345.4131576613263
1785,2024-02-24,269,Corporate,Female,33,North,Clothing,Product A,3,1571,0.29,Net Banking,3346.23,679.2862453221646
1786,2024-02-25,311,Home Office,Male,39,North,Clothing,Product B,1,2480,0.0,Cash,2480.0,597.4123720591623
1787,2024-02-26,203,Consumer,Female,49,East,Electronics,Product A,5,4776,0.3,Card,16716.0,3675.7746814812904
1788,2024-02-27,294,Home Office,Female,55,North,Electronics,Product C,4,307,0.2,UPI,982.4000000000001,236.0635837964587
1789,2024-02-28,351,Consumer,Male,25,South,Electronics,Product A,3,1172,0.19,Cash,2847.96,465.89010221335303
1790,2024-02-29,336,Consumer,Male,25,West,Electronics,Product B,1,1826,0.0,Cash,1826.0,151.6764832896939
1791,2024-03-01,446,Corporate,Female,23,West,Electronics,Product C,4,903,0.26,Net Banking,2672.88,633.684227603706
1792,2024-03-02,442,Home Office,Female,31,North,Electronics,Product C,5,1074,0.04,Card,5155.2,1153.2227668808946
1793,2024-03-03,230,Corporate,Female,49,North,Furniture,Product C,3,4009,0.25,Cash,9020.25,2010.4567565342923
1794,2024-03-04,239,Home Office,Female,52,North,Clothing,Product C,1,2611,0.0,UPI,2611.0,492.57790599283277
1795,2024-03-05,428,Consumer,Male,27,East,Clothing,Product A,1,2307,0.19,UPI,1868.67,326.98595433185227
1796,2024-03-06,235,Corporate,Female,20,West,Clothing,Product B,1,3753,0.13,Cash,3265.11,172.87052531107042
1797,2024-03-07,422,Corporate,Male,29,North,Furniture,Product A,3,1473,0.06,UPI,4153.86,829.1553750844724
1798,2024-03-08,205,Consumer,Female,48,South,Clothing,Product A,4,759,0.03,Cash,2944.92,201.15871963549287
1799,2024-03-09,419,Consumer,Male,46,North,Furniture,Product C,1,316,0.13,UPI,274.92,28.028145470664033
1800,2024-03-10,274,Consumer,Male,22,West,Furniture,Product B,5,3246,0.04,Cash,15580.8,2497.5719987620223
1801,2024-03-11,203,Corporate,Female,42,North,Furniture,Product C,1,243,0.15,Cash,206.54999999999998,28.98857308122928
1802,2024-03-12,333,Home Office,Male,58,West,Clothing,Product A,4,708,0.19,Cash,2293.92,121.93303763690307
1803,2024-03-13,317,Corporate,Female,48,North,Furniture,Product A,3,3639,0.25,UPI,8187.75,1758.7042324676017
1804,2024-03-14,293,Home Office,Male,38,South,Clothing,Product C,1,4128,0.2,Cash,3302.4,745.5504567965928
1805,2024-03-15,261,Corporate,Female,37,North,Clothing,Product A,1,1116,0.02,Net Banking,1093.68,203.8341601687088
1806,2024-03-16,393,Corporate,Male,56,South,Electronics,Product A,5,3145,0.09,Cash,14309.75,2263.9966580828927
1807,2024-03-17,402,Consumer,Female,39,South,Electronics,Product C,5,998,0.09,Card,4540.900000000001,1099.567890531722
1808,2024-03-18,225,Home Office,Female,21,North,Furniture,Product A,1,1960,0.27,Card,1430.8,105.8666684092226
1809,2024-03-19,372,Corporate,Male,30,South,Furniture,Product B,1,2533,0.26,Net Banking,1874.42,370.35167255814576
1810,2024-03-20,499,Corporate,Male,62,East,Clothing,Product C,5,3475,0.11,Cash,15463.75,1170.1747855316232
1811,2024-03-21,332,Consumer,Male,59,North,Furniture,Product B,4,1018,0.02,Card,3990.56,504.2829161583652
1812,2024-03-22,317,Consumer,Male,37,North,Furniture,Product A,2,2368,0.27,Cash,3457.2799999999997,577.7007767733281
1813,2024-03-23,474,Home Office,Female,30,South,Clothing,Product A,2,3935,0.27,Card,5745.099999999999,1134.183498143311
1814,2024-03-24,411,Corporate,Male,34,South,Furniture,Product C,1,3265,0.26,UPI,2416.1,122.6006939734281
1815,2024-03-25,424,Home Office,Female,53,North,Furniture,Product A,5,3459,0.25,UPI,12971.25,1324.6185667199804
1816,2024-03-26,219,Corporate,Male,50,East,Clothing,Product C,3,1106,0.14,Net Banking,2853.48,449.82281057601887
1817,2024-03-27,312,Home Office,Female,18,South,Clothing,Product C,3,4308,0.05,Net Banking,12277.8,1922.3932916018302
1818,2024-03-28,339,Consumer,Female,32,South,Electronics,Product C,2,802,0.14,Cash,1379.44,244.8854818844549
1819,2024-03-29,246,Corporate,Female,30,West,Clothing,Product C,4,4495,0.15,Net Banking,15283.0,1692.9088552818089
1820,2024-03-30,200,Home Office,Female,34,East,Electronics,Product C,2,2833,0.15,Cash,4816.099999999999,761.4535852338846
1821,2024-03-31,289,Consumer,Male,41,East,Furniture,Product B,1,1991,0.16,UPI,1672.4399999999998,147.1033996105366
1822,2024-04-01,341,Consumer,Male,25,North,Clothing,Product C,4,3727,0.08,UPI,13715.36,1198.3719389081155
1823,2024-04-02,237,Home Office,Female,44,East,Clothing,Product B,3,4743,0.11,Card,12663.81,2093.4897971261685
1824,2024-04-03,492,Corporate,Male,62,North,Clothing,Product A,5,2011,0.13,Cash,8747.85,1636.6747706177773
1825,2024-04-04,338,Corporate,Male,40,West,Furniture,Product C,5,4111,0.04,UPI,19732.8,1461.8056925057037
1826,2024-04-05,458,Consumer,Female,63,East,Electronics,Product A,1,1040,0.14,UPI,894.4,66.68465765262748
1827,2024-04-06,360,Corporate,Male,25,South,Furniture,Product C,2,3342,0.24,Cash,5079.84,828.321444837691
1828,2024-04-07,377,Corporate,Male,25,West,Furniture,Product B,1,4885,0.25,Card,3663.75,381.1001624858413
1829,2024-04-08,209,Corporate,Male,43,North,Clothing,Product B,5,2290,0.12,Card,10076.0,1294.5626708362936
1830,2024-04-09,460,Consumer,Female,64,West,Electronics,Product B,3,4815,0.16,Card,12133.8,1579.210302813236
1831,2024-04-10,337,Home Office,Male,30,North,Furniture,Product A,5,1236,0.01,Card,6118.2,524.3944207353951
1832,2024-04-11,371,Corporate,Female,56,West,Clothing,Product C,4,924,0.2,UPI,2956.8,148.61742162553526
1833,2024-04-12,212,Consumer,Male,54,North,Furniture,Product A,5,1187,0.12,Cash,5222.8,1152.3082546212265
1834,2024-04-13,367,Consumer,Male,45,East,Furniture,Product B,5,1002,0.13,Cash,4358.7,841.2308163668707
1835,2024-04-14,329,Home Office,Male,42,South,Clothing,Product A,4,2782,0.26,UPI,8234.72,1549.014335057082
1836,2024-04-15,283,Corporate,Female,33,North,Clothing,Product B,2,4037,0.14,UPI,6943.64,1106.1289874418344
1837,2024-04-16,300,Corporate,Female,19,West,Electronics,Product B,5,726,0.01,UPI,3593.7,683.4999295314783
1838,2024-04-17,472,Home Office,Male,35,North,Furniture,Product B,1,1865,0.07,Net Banking,1734.4499999999998,411.3034412874959
1839,2024-04-18,464,Home Office,Female,34,North,Clothing,Product C,5,1338,0.14,Cash,5753.4,1053.647454804321
1840,2024-04-19,237,Consumer,Male,47,North,Clothing,Product C,1,659,0.13,Cash,573.33,59.06347069341298
1841,2024-04-20,293,Consumer,Female,56,West,Electronics,Product B,4,2752,0.26,Cash,8145.92,1336.8433073354431
1842,2024-04-21,294,Home Office,Female,30,South,Electronics,Product A,5,4620,0.16,Card,19404.0,2686.7725445835886
1843,2024-04-22,268,Corporate,Male,49,East,Clothing,Product A,4,4874,0.21,UPI,15401.84,2484.06768606567
1844,2024-04-23,435,Consumer,Male,46,South,Electronics,Product C,4,3008,0.14,UPI,10347.52,1588.5729534477512
1845,2024-04-24,336,Consumer,Male,63,North,Clothing,Product B,2,3098,0.13,UPI,5390.5199999999995,1195.375070105949
1846,2024-04-25,275,Corporate,Male,47,West,Furniture,Product A,5,3443,0.13,Net Banking,14977.05,2701.2610476686823
1847,2024-04-26,234,Consumer,Female,35,South,Electronics,Product B,1,4268,0.12,Cash,3755.84,329.58132835280503
1848,2024-04-27,200,Corporate,Female,30,North,Furniture,Product A,1,2531,0.16,UPI,2126.04,133.0972385120387
1849,2024-04-28,495,Corporate,Female,60,East,Furniture,Product C,5,4770,0.08,Net Banking,21942.0,2959.3780502492227
1850,2024-04-29,259,Corporate,Male,38,East,Furniture,Product B,2,3885,0.27,UPI,5672.099999999999,301.3140021016132
1851,2024-04-30,466,Home Office,Male,47,East,Clothing,Product B,2,831,0.1,Card,1495.8,170.0118459459007
1852,2024-05-01,428,Home Office,Female,38,North,Furniture,Product A,2,4998,0.04,Cash,9596.16,1186.126580834784
1853,2024-05-02,469,Home Office,Male,34,West,Furniture,Product A,1,2656,0.03,Net Banking,2576.3199999999997,322.34342557784936
1854,2024-05-03,485,Corporate,Female,57,South,Furniture,Product A,4,1181,0.0,UPI,4724.0,1161.4899029812138
1855,2024-05-04,490,Corporate,Female,36,East,Clothing,Product B,2,4854,0.13,Cash,8445.96,935.6449301748776
1856,2024-05-05,412,Home Office,Female,32,North,Furniture,Product C,1,4517,0.06,Net Banking,4245.98,437.52912816554357
1857,2024-05-06,364,Consumer,Female,26,North,Furniture,Product C,1,1756,0.01,Cash,1738.44,131.90619716101128
1858,2024-05-07,204,Corporate,Female,27,South,Electronics,Product A,4,2405,0.16,Cash,8080.799999999999,1229.9120398768114
1859,2024-05-08,277,Consumer,Male,61,East,Clothing,Product C,5,4643,0.2,Card,18572.0,1499.4078429998726
1860,2024-05-09,261,Consumer,Male,48,North,Furniture,Product A,5,4155,0.03,Cash,20151.75,3491.4708954545176
1861,2024-05-10,331,Corporate,Male,40,South,Electronics,Product C,2,1121,0.14,Net Banking,1928.12,156.23933459332213
1862,2024-05-11,288,Corporate,Female,47,West,Clothing,Product B,2,604,0.22,Cash,942.24,155.78493338508594
1863,2024-05-12,436,Consumer,Female,50,West,Clothing,Product A,4,4972,0.3,Net Banking,13921.599999999999,2996.677968018695
1864,2024-05-13,241,Consumer,Female,26,West,Clothing,Product C,2,4884,0.2,Cash,7814.400000000001,457.18089923431955
1865,2024-05-14,288,Home Office,Female,64,East,Clothing,Product B,4,1820,0.07,UPI,6770.4,906.8909837972441
1866,2024-05-15,495,Home Office,Male,18,South,Clothing,Product C,1,3152,0.21,Card,2490.08,354.1137624584556
1867,2024-05-16,494,Corporate,Male,61,South,Clothing,Product B,2,3318,0.18,UPI,5441.52,1133.0029780358038
1868,2024-05-17,303,Home Office,Female,52,North,Furniture,Product B,1,1794,0.06,Card,1686.36,242.1328410175376
1869,2024-05-18,213,Home Office,Female,28,North,Furniture,Product C,3,765,0.26,Net Banking,1698.3,277.6842052277537
1870,2024-05-19,487,Home Office,Female,51,North,Furniture,Product C,4,4999,0.13,Card,17396.52,3622.6661243259905
1871,2024-05-20,378,Home Office,Male,33,South,Furniture,Product B,3,3068,0.29,Cash,6534.839999999999,1058.3284379868091
1872,2024-05-21,324,Consumer,Male,26,North,Electronics,Product B,2,1057,0.22,Cash,1648.92,200.60741378814197
1873,2024-05-22,222,Corporate,Male,49,South,Furniture,Product B,1,1484,0.19,UPI,1202.0400000000002,80.73917027820896
1874,2024-05-23,262,Home Office,Female,32,South,Clothing,Product A,2,784,0.22,Card,1223.04,239.6952023038126
1875,2024-05-24,342,Consumer,Female,29,West,Furniture,Product B,3,4527,0.14,Net Banking,11679.66,2618.902481384583
1876,2024-05-25,352,Consumer,Male,50,North,Furniture,Product A,2,1445,0.15,Net Banking,2456.5,599.4177070380066
1877,2024-05-26,344,Consumer,Female,62,West,Clothing,Product B,5,251,0.26,Cash,928.7,218.54166185451112
1878,2024-05-27,424,Home Office,Male,31,East,Furniture,Product A,3,2363,0.2,Net Banking,5671.200000000001,1188.0232889150243
1879,2024-05-28,303,Home Office,Female,25,East,Furniture,Product B,2,737,0.27,Cash,1076.02,192.2787337070097
1880,2024-05-29,303,Corporate,Male,25,East,Furniture,Product B,1,740,0.27,Cash,540.1999999999999,111.43895415554218
1881,2024-05-30,238,Home Office,Female,44,South,Electronics,Product B,2,1014,0.29,Cash,1439.8799999999999,196.4237392922871
1882,2024-05-31,397,Home Office,Male,29,South,Furniture,Product C,1,1615,0.21,UPI,1275.8500000000001,215.56154672817738
1883,2024-06-01,333,Consumer,Male,18,South,Clothing,Product C,5,3038,0.15,UPI,12911.5,1546.022517140118
1884,2024-06-02,266,Corporate,Male,60,North,Clothing,Product B,2,1852,0.05,Cash,3518.7999999999997,405.86487713459417
1885,2024-06-03,378,Home Office,Male,57,West,Furniture,Product A,5,2865,0.21,Cash,11316.75,2278.4958250443115
1886,2024-06-04,241,Home Office,Male,59,South,Furniture,Product A,3,4714,0.09,Cash,12869.220000000001,1811.8131681353289
1887,2024-06-05,214,Consumer,Male,28,West,Furniture,Product B,1,4262,0.08,Net Banking,3921.04,362.4305596806166
1888,2024-06-06,310,Consumer,Female,56,West,Clothing,Product C,3,2556,0.07,Cash,7131.24,644.5758995932623
1889,2024-06-07,356,Home Office,Female,60,West,Clothing,Product A,1,4010,0.26,Cash,2967.4,658.2716131445243
1890,2024-06-08,488,Corporate,Female,48,North,Electronics,Product C,5,1063,0.26,Card,3933.1,729.7949600755645
1891,2024-06-09,430,Corporate,Male,34,North,Electronics,Product A,4,385,0.19,Card,1247.4,198.59757438138277
1892,2024-06-10,356,Consumer,Male,50,East,Electronics,Product B,2,4556,0.14,Card,7836.32,1020.1928471325983
1893,2024-06-11,237,Consumer,Female,49,East,Clothing,Product C,5,1751,0.2,Card,7004.0,953.6890010146059
1894,2024-06-12,296,Home Office,Male,46,West,Electronics,Product A,1,2407,0.18,Cash,1973.7400000000002,121.35942803806569
1895,2024-06-13,488,Consumer,Male,38,East,Furniture,Product B,1,961,0.12,Card,845.68,119.22568226236744
1896,2024-06-14,453,Home Office,Male,38,West,Furniture,Product B,1,4519,0.11,Net Banking,4021.91,840.9451119160116
1897,2024-06-15,395,Corporate,Male,57,North,Clothing,Product B,1,1479,0.11,Net Banking,1316.31,167.95759672285476
1898,2024-06-16,285,Corporate,Male,40,North,Electronics,Product C,2,4475,0.18,Card,7339.000000000001,929.9705624829942
1899,2024-06-17,209,Home Office,Female,23,North,Furniture,Product C,3,4927,0.19,UPI,11972.61,636.2642038045111
1900,2024-06-18,204,Consumer,Female,39,South,Clothing,Product B,4,3894,0.14,Net Banking,13395.36,1896.3416325319702
1901,2024-06-19,322,Corporate,Female,55,West,Electronics,Product C,2,3481,0.29,Net Banking,4943.0199999999995,272.19990505497185
1902,2024-06-20,317,Consumer,Female,54,North,Furniture,Product A,1,1736,0.03,Card,1683.9199999999998,276.2805617625026
1903,2024-06-21,493,Corporate,Female,62,West,Electronics,Product B,2,3364,0.1,Card,6055.2,916.4949464314457
1904,2024-06-22,358,Home Office,Male,25,East,Clothing,Product B,5,2970,0.13,Cash,12919.5,2816.4729603697206
1905,2024-06-23,427,Home Office,Male,58,East,Electronics,Product C,1,2163,0.01,Net Banking,2141.37,356.2300093636023
1906,2024-06-24,415,Home Office,Male,52,North,Clothing,Product B,4,4045,0.11,Card,14400.2,1651.4937204221928
1907,2024-06-25,383,Corporate,Male,28,West,Electronics,Product A,1,3635,0.08,Card,3344.2000000000003,512.4859483384089
1908,2024-06-26,214,Consumer,Female,41,North,Furniture,Product C,4,4910,0.15,Cash,16694.0,3170.879580577829
1909,2024-06-27,356,Consumer,Female,38,East,Clothing,Product C,4,761,0.1,Net Banking,2739.6,188.46464278125694
1910,2024-06-28,335,Consumer,Female,19,North,Clothing,Product B,3,2621,0.22,Card,6133.14,1068.4838669923113
1911,2024-06-29,460,Corporate,Male,57,West,Clothing,Product B,3,4917,0.15,Cash,12538.35,2925.5137285277187
1912,2024-06-30,356,Corporate,Female,36,East,Electronics,Product B,2,2335,0.04,Card,4483.2,492.37218827479893
1913,2024-07-01,246,Corporate,Male,56,South,Electronics,Product C,2,2261,0.23,UPI,3481.94,610.4711965707951
1914,2024-07-02,372,Corporate,Female,45,East,Furniture,Product B,4,2380,0.03,UPI,9234.4,1978.6169352628576
1915,2024-07-03,329,Corporate,Female,34,South,Clothing,Product A,1,2160,0.25,Card,1620.0,246.8252727701142
1916,2024-07-04,294,Consumer,Male,23,North,Clothing,Product B,5,4079,0.28,Net Banking,14684.4,2842.8397338737877
1917,2024-07-05,314,Corporate,Male,36,North,Electronics,Product B,5,3479,0.1,UPI,15655.5,1756.5794708437222
1918,2024-07-06,442,Corporate,Female,55,West,Electronics,Product C,1,4084,0.28,Cash,2940.48,327.01575193146596
1919,2024-07-07,491,Consumer,Female,45,South,Furniture,Product B,1,3470,0.24,Card,2637.2,483.9705164574328
1920,2024-07-08,481,Corporate,Male,19,North,Furniture,Product C,3,4887,0.28,Cash,10555.92,2017.0439281908357
1921,2024-07-09,498,Consumer,Female,55,South,Electronics,Product B,5,782,0.2,UPI,3128.0,742.5932680147971
1922,2024-07-10,482,Consumer,Female,54,North,Clothing,Product A,4,1813,0.07,Net Banking,6744.36,640.4964579569837
1923,2024-07-11,268,Home Office,Male,21,East,Furniture,Product A,2,1301,0.27,Cash,1899.46,272.8451190130508
1924,2024-07-12,347,Home Office,Female,39,North,Electronics,Product C,3,488,0.06,UPI,1376.1599999999999,137.75732424584413
1925,2024-07-13,210,Home Office,Male,43,West,Electronics,Product C,5,4059,0.06,UPI,19077.3,1259.453436152141
1926,2024-07-14,453,Home Office,Female,60,East,Clothing,Product B,1,3260,0.08,UPI,2999.2000000000003,391.83379988402106
1927,2024-07-15,237,Corporate,Male,53,West,Electronics,Product B,5,3126,0.09,Cash,14223.300000000001,1775.2975385808606
